/raid6/homes/linx6/project/self_project/CDC_corrected/cdc_new/workspace/f4947f50a9eb2cc79cd6e79e2d162e5b/sample.data - created by mBuild; units = real

23451 atoms
12250 bonds
17141 angles
14688 dihedrals
0 impropers

9 atom types
5 bond types
8 angle types
5 dihedral types

0.000000 35.000000 xlo xhi
0.000000 35.000000 ylo yhi
0.000000 244.866667 zlo zhi

Masses

1	12.010780	# cdc_001
2	6.941200	# li
3	12.010780	# lopes_021
4	18.998403	# lopes_022
5	32.065500	# lopes_023
6	15.999430	# lopes_025
7	14.006720	# lopes_026
8	15.999430	# opls_116
9	1.007947	# opls_117

Pair Coeffs # lj
#	epsilon (kcal/mol)		sigma (Angstrom)
1	0.07000		3.55000		# cdc_001
2	0.01828		2.12645		# li
3	0.06600		3.50000		# lopes_021
4	0.05300		2.95000		# lopes_022
5	0.25000		3.55000		# lopes_023
6	0.21000		2.96000		# lopes_025
7	0.17000		3.25000		# lopes_026
8	0.15540		3.16557		# opls_116
9	0.00000		1.00000		# opls_117

Bond Coeffs # harmonic
#	k(kcal/mol/angstrom^2)		req(angstrom)
1	412.285		1.0		# opls_116	opls_117
2	235.421		1.818		# lopes_021	lopes_023
3	372.012		1.57		# lopes_023	lopes_026
4	441.802		1.323		# lopes_021	lopes_022
5	637.07		1.442		# lopes_023	lopes_025

Angle Coeffs # harmonic
#	k(kcal/mol/rad^2)		theteq(deg)
1	45.77		109.47000	# opls_117	opls_116	opls_117
2	97.514		100.20000	# lopes_021	lopes_023	lopes_026
3	103.967		102.60000	# lopes_021	lopes_023	lopes_025
4	82.935		111.80000	# lopes_022	lopes_021	lopes_023
5	80.186		125.60000	# lopes_023	lopes_026	lopes_023
6	94.288		113.60000	# lopes_025	lopes_023	lopes_026
7	93.332		107.10000	# lopes_022	lopes_021	lopes_022
8	115.798		118.50000	# lopes_025	lopes_023	lopes_025

Dihedral Coeffs # opls
#	f1(kcal/mol)	f2(kcal/mol)	f3(kcal/mol)	f4(kcal/mol)
1	7.83292	-2.49044		-0.76362		-0.00000	# lopes_021	lopes_023	lopes_026	lopes_023
2	0.00000	-0.00000		-0.00359		-0.00000	# lopes_023	lopes_026	lopes_023	lopes_025
3	7.83292	-2.49044		-0.76362		-0.00000	# lopes_023	lopes_026	lopes_023	lopes_021
4	-0.00001	-0.00000		0.31596		-0.00000	# lopes_026	lopes_023	lopes_021	lopes_022
5	-0.00001	-0.00000		0.34680		-0.00000	# lopes_022	lopes_021	lopes_023	lopes_025

Atoms # full

1	1	1	0.000000	13.610001	29.410002	9.820001
2	1	1	0.000000	32.330002	4.600000	24.280003
3	1	1	0.000000	12.580000	33.680004	31.950001
4	1	1	0.000000	3.240000	9.600000	10.650001
5	1	1	0.000000	13.390001	19.660000	34.889999
6	1	1	0.000000	8.930000	12.170000	22.480001
7	1	1	0.000000	26.520002	2.710000	15.820000
8	1	1	0.000000	24.710003	27.650002	50.990005
9	1	1	0.000000	18.120001	28.700001	26.920002
10	1	1	0.000000	24.400002	11.840000	27.630003
11	1	1	0.000000	25.840000	12.710000	12.170000
12	1	1	0.000000	10.840001	17.910002	15.850000
13	1	1	0.000000	26.790001	22.889999	23.070002
14	1	1	0.000000	23.510000	15.960001	31.460001
15	1	1	0.000000	28.950003	34.590000	12.290001
16	1	1	0.000000	26.730001	4.110000	15.990001
17	1	1	0.000000	32.120003	8.090000	54.290005
18	1	1	0.000000	0.730000	16.070002	50.870003
19	1	1	0.000000	22.480001	23.750000	12.120000
20	1	1	0.000000	25.290001	29.010000	22.910002
21	1	1	0.000000	21.300001	11.790000	14.160000
22	1	1	0.000000	8.070001	23.280001	10.710001
23	1	1	0.000000	26.150000	26.540001	26.420002
24	1	1	0.000000	20.210001	21.160002	41.270004
25	1	1	0.000000	0.840000	17.480000	50.750004
26	1	1	0.000000	25.060001	15.720000	49.680004
27	1	1	0.000000	26.540001	14.380001	45.060001
28	1	1	0.000000	8.620001	11.550001	16.049999
29	1	1	0.000000	9.500000	1.060000	13.630000
30	1	1	0.000000	21.790001	22.460001	57.240005
31	1	1	0.000000	4.030000	32.680000	9.730000
32	1	1	0.000000	31.760002	12.610001	46.180000
33	1	1	0.000000	33.970001	19.020000	42.190002
34	1	1	0.000000	9.550000	11.660000	6.870000
35	1	1	0.000000	18.180000	2.870000	28.190002
36	1	1	0.000000	17.840000	14.160000	2.530000
37	1	1	0.000000	14.580001	15.100001	7.650001
38	1	1	0.000000	31.210001	2.580000	13.090000
39	1	1	0.000000	8.410000	4.770000	36.710003
40	1	1	0.000000	0.050000	26.820002	48.860001
41	1	1	0.000000	18.950001	25.230000	43.400002
42	1	1	0.000000	31.960001	13.060001	17.600000
43	1	1	0.000000	27.020000	26.270000	36.280003
44	1	1	0.000000	29.070000	20.000000	27.220001
45	1	1	0.000000	19.090000	6.190000	13.750001
46	1	1	0.000000	22.580002	15.330001	3.440000
47	1	1	0.000000	11.900001	6.100000	36.470001
48	1	1	0.000000	31.090002	17.790001	16.639999
